,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
0,0.4444444444444445,-0.9998774791140966,-0.625,0.0416666666666666,0.0,0.0016209476309226,0.0033587486822427,0.0042596268146482,0.01628664495114,0.0184496398630298,0.0,1.0,1.0,-12.8125
1,0.0,1.0,-12.8125,0.8541666666666667,0.0,0.1002493765586035,0.0153472750006129,0.0195244194141297,0.1498371335504886,0.1697366867398748,0.1438053097345132,1.0,0.042938945410013196,-9.375
2,0.0,0.0456675699498718,-9.375,0.625,0.0803386402057593,0.8052369077306734,0.4572556326460565,0.5800425485865303,0.4788273615635179,0.5424194119730782,0.6261061946902655,1.0,-0.11806958711441493,-7.5
3,0.0,-0.1161835069792478,-7.5,0.5,0.0,0.5874896093100582,0.1064747848684694,0.1351108763424966,0.4104234527687296,0.4649309245483528,0.1482300884955752,1.0,-0.6982848847990757,-3.4375
4,0.0,-0.6982293920680129,-3.4375,0.2291666666666666,0.2878026521908962,0.4101413133832086,0.3919684228591041,0.4953426670442498,0.1596091205211726,0.1808064706576927,0.7234513274336283,1.0,0.2564443755528724,-9.6875
5,0.0,0.2558676092037932,-9.6875,0.6458333333333334,0.0971647876359252,0.8052369077306734,0.4576969280933585,0.5806022892980478,0.3876221498371335,0.4391014287401109,0.6438053097345132,1.0,0.08137772757820072,-5.625
6,0.0,0.0816905036041195,-5.625,0.375,0.0852203183979599,0.250166251039069,0.0193924832675476,0.0246553759363736,0.2052117263843648,0.2324654622741764,0.1216814159292035,1.0,1.0,-12.8125
7,0.0,1.0,-12.8125,0.8541666666666667,0.0,0.1002493765586035,0.0153472750006129,0.0195244194141297,0.1498371335504886,0.1697366867398748,0.1438053097345132,1.0,-1.0,-2.1875
8,0.0,-1.0,-2.1875,0.1458333333333333,0.0005887151565543,0.2148794679966749,0.0339062002010345,0.0430646260040608,0.1140065146579804,0.1291474790412091,0.0,1.0,0.4825768882173621,-5.9375
9,0.0,0.4797196153984115,-5.9375,0.3958333333333333,0.2244886777383564,0.2592684954280964,0.0443256760401088,0.0543913731932295,0.1270358306188925,0.143907190931633,0.3716814159292035,1.0,-0.5736488366646746,-1.875
10,0.0,-0.5730857005852235,-1.875,0.125,0.1719203689617771,0.4463009143807148,0.984677241413126,0.6022776886108521,0.2182410423452769,0.0970205061597197,0.9269911504424778,0.0,1.0,-12.8125
11,0.0,1.0,-12.8125,0.8541666666666667,0.0,0.1002493765586035,0.0153472750006129,0.0195244194141297,0.1498371335504886,0.1697366867398748,0.1438053097345132,1.0,0.29634158215617157,-9.6875
12,0.0,0.2979076170545773,-9.6875,0.6458333333333334,0.0971647876359252,0.8052369077306734,0.4576969280933585,0.5806022892980478,0.3615635179153094,0.4095820049592631,0.6438053097345132,1.0,0.5203642685887038,-14.0625
13,0.0,0.5191674097172447,-14.0625,0.9375,0.0,0.1002493765586035,0.0141704871411409,0.0180317775167497,0.3517915309446254,0.3985122210414452,0.0995575221238938,1.0,0.004731430922468027,-0.9375
14,0.0,0.0041792379057108,-0.9375,0.0625,0.0,0.250166251039069,0.0219912231238814,0.0279516267930879,0.013029315960912,0.0147597118904238,0.1969026548672566,1.0,-0.8331037308895743,-4.375
15,0.0,-0.8335905670452273,-4.375,0.2916666666666667,0.2651363947615123,0.15785536159601,0.0502586481649464,0.048466579955229,0.3224755700325733,0.2833766284882119,0.0044247787610619,0.0,0.5224452170256711,-14.0625
16,0.0,0.5191674097172447,-14.0625,0.9375,0.0,0.1002493765586035,0.0141704871411409,0.0180317775167497,0.3517915309446254,0.3985122210414452,0.0995575221238938,1.0,0.2353972873222594,-7.812500000000001
