,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
0,0.0,-0.9823779186276272,-2.5,0.1666666666666666,0.0,0.7088528678304239,0.4347250484199171,0.5459501930276209,0.1302931596091205,0.147597118904239,0.2831858407079646,0.0,0.6458681699199891,-12.8125
1,0.0,0.6311402390849754,-12.8125,0.8541666666666667,0.0,0.9191188694929342,0.0590355242835078,0.0749387498543637,0.1889250814332247,0.2140158224111465,0.0995575221238938,1.0,-0.5859978898075225,-5.3125
2,0.0,-0.5864310403428457,-5.3125,0.3541666666666667,0.1068881937009236,0.944139650872818,0.1066463997646424,0.1348920384554307,0.1400651465798045,0.1586669028220569,0.3650442477876106,1.0,-0.10924800290629025,-7.5
3,0.0,-0.1063874721538674,-7.5,0.5,0.0,0.1658769742310889,0.0409178945303881,0.0519582839759502,0.1954397394136807,0.2213956783563584,0.0287610619469026,1.0,-0.18866434036916865,-9.0625
4,0.0,-0.1900017700838226,-9.0625,0.6041666666666667,0.2418631857049343,0.6661263507896924,0.366790065949153,0.4621157120876214,0.1856677524429967,0.2103258944385405,0.2588495575221239,0.0,-0.3586448872067577,-9.0625
5,0.0,-0.3581618014869597,-9.0625,0.6041666666666667,0.2418631857049343,0.6661263507896924,0.366790065949153,0.4621157120876214,0.2899022801302932,0.3284035895619317,0.2588495575221239,0.0,-0.5457271921723579,-4.375
6,0.0,-0.5449606706287362,-4.375,0.2916666666666667,0.0,0.5531587697423109,0.042143715217338,0.0535131192857211,0.2214983713355049,0.2509151021372062,0.0508849557522123,0.0,-0.5589852931481715,-9.0625
7,0.0,-0.5585369395280804,-9.0625,0.6041666666666667,0.0319731204345375,0.1084788029925187,0.2913775772879943,0.2400975026857188,0.5798045602605864,0.5380406974455858,0.1969026548672566,0.0,-0.5450603794553427,-4.375
8,0.0,-0.5449606706287362,-4.375,0.2916666666666667,0.0,0.5531587697423109,0.042143715217338,0.0535131192857211,0.2214983713355049,0.2509151021372062,0.0508849557522123,0.0,-0.279206098450671,-1.25
9,0.0,-0.2774251860939262,-1.25,0.0833333333333333,0.3525136381728298,0.6479634247714048,0.3436710877932776,0.4329696400784301,0.0325732899022801,0.0368992797260597,0.2389380530973451,0.0,0.8544756012119694,-11.5625
